scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct
baseline,1,dev_0758,1,"The information provided does not specify who voices Nanny Plum and Miss Rabbit. Therefore, I don't know if they are voiced by the same person.",1.873,the,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0765,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0767,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0768,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0770,1,"I don't know.



The sum of all numbers on a roulette wheel depends on the type of roulette being played. In European roulette, the wheel has numbers from 0 to 36, which adds up to 676. In American roulette, there are numbers from 0 to 36 and an additional 00, making the total 677. Neither of these sums is 666",1.873,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0778,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0789,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0796,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0804,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0809,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0810,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0815,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0818,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0819,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0822,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0827,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0835,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0838,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0844,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0845,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0847,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0848,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0855,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0864,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0873,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0875,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0878,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0883,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0890,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0894,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0896,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0899,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0901,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0909,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0915,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0919,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0923,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0928,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0939,1,"I don't know.



Ip Man 3 is a 2015 Chinese martial arts film directed by Wilson Yip. The film is the third installment in the Ip Man series, which follows the life of Ip Man, a master of Wing Chun, played by Donnie Yen. The story continues from where Ip Man 2 left off, focusing on Ip Man's efforts to establish the Wing",1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0942,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0945,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0946,1,I don't know.,1.873,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0947,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0950,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0960,1,I don't know.,1.879,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0970,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0971,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0972,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0978,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0982,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0989,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0998,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1004,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1010,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1015,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1016,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1023,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1026,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1029,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1031,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1032,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1035,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1038,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1040,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1044,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1047,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1051,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1052,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1055,1,I don't know.,1.876,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1070,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1074,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1085,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1087,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1089,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1098,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1100,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1109,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1115,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1116,1,I don't know.,1.873,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1123,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1132,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1134,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1141,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1143,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1144,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1145,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1149,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1150,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1153,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1160,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1163,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1165,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1168,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1171,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1174,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1185,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1192,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1195,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1197,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1201,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1202,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1203,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1207,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1210,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1217,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1220,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1233,1,"I don't know.



In thermodynamics, an adiabatic process is one in which no heat is transferred to or from the system by its surroundings. The term ""adiabatic"" literally means ""impassable,"" referring to the fact that heat cannot pass into or out of the system.


For an ideal gas undergoing an adiabatic process, the temperature can change. This is because, in",1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1243,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1247,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1248,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1252,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1262,1,I don't know.,1.864,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1279,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1284,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1292,1,I don't know.,1.863,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1299,1,I don't know.,1.864,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1300,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1301,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1305,1,I don't know.,1.863,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1313,1,I don't know.,1.863,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1315,1,"I don't know.



Ion–dipole interactions and hydrogen bonds are both types of intermolecular forces, but they differ in strength and the nature of the interactions.


Ion–dipole interactions occur between an ion and a polar molecule. These interactions are generally stronger than hydrogen bonds because they involve the electrostatic attraction between full charges (ions) and partial charges (dipoles",1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1320,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1337,1,I don't know.,1.874,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1338,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1340,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1343,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1344,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1353,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1362,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1368,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1377,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1380,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1381,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1390,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1393,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1395,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1399,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1401,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1405,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1409,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1417,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1425,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1432,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1433,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1434,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1449,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1451,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1459,1,I don't know.,1.876,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1481,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1482,1,"I don't know.



Muscle fibers are indeed a type of muscle cell, but they are not the same thing. Muscle fibers are the individual cells that make up muscle tissue. Each muscle fiber is a single, elongated cell that contains multiple nuclei and is capable of contracting to produce movement. Muscle cells, on the other hand, can refer to the entire muscle tissue, which is",1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1484,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1485,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1496,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1497,1,I don't know.,1.873,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1499,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1500,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1505,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1511,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1522,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1529,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1530,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1532,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1536,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1545,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1548,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1549,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1561,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1564,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1565,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1568,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1574,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1576,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1578,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1581,1,I don't know.,1.876,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1582,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1583,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1586,1,I don't know.,1.879,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1590,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1594,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1596,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1597,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1601,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1608,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1609,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1626,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1628,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1633,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1637,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1638,1,I don't know.,1.876,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1641,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1644,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1648,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1665,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1668,1,I don't know.,1.876,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1672,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1677,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1679,1,"I don't know.



The Ballon d'Or is an annual football award presented by France Football. It was first awarded in 1956 and has been given annually since 1995, except for 2016 when it was replaced by the FIFA Ballon d'Or. The award is given to the world's best player as voted by international journalists.


Goalkeepers have histor",1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1682,1,I don't know.,1.873,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1683,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1693,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1701,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1703,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1704,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1714,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1720,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1722,1,I don't know.,1.865,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1724,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1725,1,I don't know.,1.876,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1728,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1731,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1733,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1754,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1756,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1764,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1765,1,I don't know.,1.873,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1767,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1769,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1773,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1777,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1795,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1803,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1812,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1815,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1822,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1834,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1844,1,I don't know.,1.879,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1848,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1858,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1864,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1865,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1878,1,I don't know.,1.865,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1879,1,I don't know.,1.873,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1880,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1886,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1888,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1889,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1890,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1893,1,I don't know.,1.863,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1904,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1910,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1921,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1931,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_1942,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
